id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan,
7781542,Belanja modal peralatan dan mesin - Pengadaan meubelair bangku tunggu ,437500000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan sarana dan prasarana puskesmas,Modal,Barang,175 unit,Kota Bandung,Belanja modal peralatan dan mesin - Pengadaan meubelair bangku tunggu ,APBD,437500000,1.02.1.02.01.25.07.5.2.3.28.01,Lelang Sederhana,16/09/2016,14/10/2016,17/10/2016,17/11/2016,
7394235,Pengadaan Pembangunan Gedung UPT Puskesmas Cibiru,1300000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pengadaan Pembangunan Gedung UPT Puskesmas Cibiru,APBD,1300000000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/10/2016,
7022529,Belanja kursus-kursus singkat/pelatihan: Pelatihan konselor HIV-AIDS,70000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan pencegahan dan penanggulangan penyakit menular,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Pelatihan konselor HIV-AIDS,APBD,70000000,1.02.1.02.01.01.22.5.5.2.2.17.01,Pengadaan Langsung,16/03/2016,31/03/2016,01/04/2016,31/10/2016,
8512738,Belanja penggandaan,13900000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja penggandaan pada kegiatan pengadaan obat dan perbekalan kesehatan,APBD,13900000,1.02.1.02.01.01.15.01.5.2.2.06.02,Pengadaan Langsung,22/02/2016,02/03/2016,02/03/2016,30/11/2016,
8652228,Komputer PC (Puskesmas 24 Jam),30000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan dan perlengkapan kantor,Modal,Barang,2 unit,Jl. Supratman No 73 Bandung,Komputer PC (Puskesmas 24 Jam),APBDP,30000000,1.02.1.02.01.01.01.13.5.2.3.29.02,Pengadaan Langsung,15/11/2016,25/11/2016,28/11/2016,23/12/2016,
5773257,Belanja Modal Gedung dan Bangunan - Konsultan Perencana Rehabilitasi Gedung Bangunan UPT Puskesmas Ciumbuleuit,100000000,Seleksi Umum,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Barang/jasa,Jasa Konsultansi,1 paket,Kpta Bandung,Belanja Jasa Konsultan Perencana Rehabilitasi Gedung Bangunan UPT Puskesmas Ciumbuleuit,APBD,100000000,1.02.1.02.01.25.24.5.2.3.49.06,Seleksi Umum,18/01/2016,29/02/2016,01/03/2016,29/04/2016,
6657818,Belanja kursus-kursus singkat/pelatihan-peningkatan kapasitas pelayanan kesehatan kerja,30000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan kerja,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja kursus-kursus singkat/pelatihan-peningkatan kapasitas pelayanan kesehatan kerja,APBD,30000000,1.02.1.02.01.01.16.40.5.2.2.17.01,Pengadaan Langsung,22/02/2016,31/03/2016,01/04/2016,30/04/2016,
6657730,Belanja penggandaan pada kegiatan pelayanan kesehatan tradisional,10800000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan tradisional,Barang/jasa,Barang,3 paket,Kota Bandung,Belanja penggandaan pada kegiatan pelayanan kesehatan tradisional,APBD,10800000,1.02.1.02.01.01.16.37.5.2.2.06.02,Pengadaan Langsung,11/01/2016,18/01/2016,01/02/2016,29/02/2016,
8408522,Belanja Modal Peralatan dan Mesin Pengadaan Personal Komputer Printer,6000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan Imunisasi dasar,Barang/jasa,Barang,1 Unit,Kota bandung,Belanja Modal Peralatan dan Mesin Pengadaan Personal Komputer Printer,APBDP,6000000,1.02.1.02.01.01.34.16.5.2.3..29.05,Pengadaan Langsung,02/12/2016,05/12/2016,05/12/2016,07/12/2016,
7039500,Belanja obat - obatan yankesdas,1456415420,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja bahan obat - obatan yankesdas,APBD,1456415420,1.02.1.02.01.15.01.5.2.2.02.04,Lelang Sederhana,01/03/2016,16/03/2016,16/03/2016,30/04/2016,
8579471,Belanja modal peralatan dan mesin - pengadaan alat laboratorium kedokteran: mikroskop trinokuler,145000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan pasien baru TB BTA positif ,Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja modal peralatan dan mesin - pengadaan alat laboratorium kedokteranmikroskop trinokuler,APBDP,145000000,1.02.1.02.01.01.34.06.5.2.3.36.14,Pengadaan Langsung,28/11/2016,05/12/2016,05/12/2016,15/12/2016,
7727136,Belanja kursus singkat/pelatihan konselor remaja program PKPR bagi petugas puskesmas,97750000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan anak balita,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja kursus singkat/pelatihan konselor remaja program PKPR bagi petugas puskesmas,APBD,97750000,1.02.1.02.01.01.34.17.5.2.2.17.01,Pengadaan Langsung,22/07/2016,02/08/2016,03/08/2016,05/08/2016,
7468384,Pemeliharaan  gedung dan bangunan Puskesmas Sukapakir,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Sukapakir,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7010201,Belanja cetak,101500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan Acute Flacid Paralysis (AFP) Rate Per 100.000 penduduk < 15 tahun,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja cetak,APBD,101500000,1.02.1.02.01.01.34.4.5.2.2.06.01,Pengadaan Langsung,01/04/2016,30/04/2016,01/05/2016,30/06/2016,
7697929,Belanja jasa penyelenggaraan acara pelatihan Basic Quality Control Laboratory,52500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Kemitraan pengobatan lanjutan bagi pasien rujukan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja jasa penyelenggaraan acara pelatihan Basic Quality Control Laboratory,APBD,52500000,1.02.1.02.01.01.28.06.5.2.2.03.21,Pengadaan Langsung,10/08/2016,19/08/2016,22/08/2016,28/12/2016,
7396439,Pemeliharaan gedung dan bangunan Puskesmas Sarijadi,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Sarijadi,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,20/06/2016,21/06/2016,20/07/2016,
8166561,Belanja Alat Tulis Kantor pada  UPT PKM Babakan Sari,30598881,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Puskesmas (DAK) UPT PKM Babakan Sari,Barang/jasa,Barang,1 Tahun,Kota Bandung,Belanja Alat Tulis Kantor pada UPT PKM Babakan Sari,APBD,30598881,1.02.1.02.01.12.16.43.5.2.2.01.01,Pengadaan Langsung,10/10/2016,20/10/2016,21/10/2016,09/12/2016,
7395039,Pengadaan Pembangunan Gedung UPT Puskesmas Griya Antapani,2000000000,Pemilihan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas ,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pengadaan Pembangunan Gedung UPT Puskesmas Griya Antapani,APBD,2000000000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pemilihan Langsung,20/05/2016,17/06/2016,20/06/2016,19/10/2016,
7388340,Rehabilitasi Gedung Bangunan Puskesmas Cigondewah,750000000,Pemilihan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan Puskesmas Cigondewah,APBD,750000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pemilihan Langsung,01/06/2016,30/06/2016,01/07/2016,30/09/2016,
7827317,Belanja Bahan Medis Habis Pakai UPT PKM Pasundan,57980934,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Pasundan,Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja Bahan Medis Habis Pakai UPT PKM Pasundan,APBD,57980934,1.02.1.02.01.14.16.43.5.2.2.02.09,Pengadaan Langsung,11/07/2016,15/07/2016,12/08/2016,28/12/2016,
7380767,Rehabilitasi Gedung Bangunan Puskesmas Ledeng,200000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan Puskesmas Ledeng,APBD,200000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,09/05/2016,24/05/2016,25/05/2016,22/07/2016,
7388475,Konsultan Pengawas Puskesmas Mandala Mekar,20000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,KOnsultan Pengawas Puskesmas Mandala Mekar,APBD,20000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/06/2016,16/06/2016,17/06/2016,16/08/2016,
7374213,Belanja Modal pengadaan alat pendingin ,165000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Peralatan Rumah Tangga,Modal,Barang,1 Paket,Kota Bandung ,Peralatan untuk dinas dan Puskesmas,APBD,165000000,1.02.1.02.01.01.01.14.5.2.3.28.04,Pengadaan Langsung,02/05/2016,19/05/2016,20/05/2016,20/06/2016,
7390826,Konsultan Perencana Puskesmas Sekejati,25000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas ,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Perencana Puskesmas Sekejati,APBD,25000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,03/05/2016,20/05/2016,22/06/2016,20/07/2016,
7016823,Belanja alat tulis kantor,15800000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan pasien baru TB BTA positif,Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja alat tulis kantor,APBD,15800000,1.02.1.02.01.01.34.6.5.2.2.01.01,Pengadaan Langsung,01/02/2016,15/02/2016,16/02/2016,30/04/2016,
7468374,Pemeliharaan  gedung dan bangunan UPT Puskesmas CItarip,120000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan UPT Puskesmas CItarip,APBD,120000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/08/2016,
7062806,Belanja jasa penyelenggaraan acara - Kampanye PHBS kepada masyarakat dalam bentuk Hari Jadi Kota Bandung,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Promosi kesehatan dan kelurahan siaga aktif,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja jasa penyelenggaraan acara - Kampanye PHBS kepada masyarakat dalam bentuk Hari Jadi Kota Bandung,APBD,40000000,1.02.1.02.01.19.07.5.2.2.03.21,Pengadaan Langsung,01/08/2016,31/08/2016,01/09/2016,30/09/2016,
7010284,Belanja makanan dan minuman kegiatan,18000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan Acute Flacid Paralysis (AFP) Rate Per 100.000 penduduk < 15 tahun,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja makanan dan minuman kegiatan,APBD,18000000,1.02.1.02.01.01.34.4.5.2.2.11.05,Pengadaan Langsung,01/02/2016,15/02/2016,16/02/2016,31/10/2016,
7063173,"Belanja spanduk, brosur, pamflet, umbul-umbul dan sarana informasi lainnya",30000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Sosialisasi kawasan tanpa asap rokok,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Pembuatan fim pendek tentang KTR pada kegiatan sosialisasi kawasan tanpa asap rokok,APBD,30000000,1.02.1.02.01.21.05.5.2.2.01.10,Pengadaan Langsung,01/03/2016,31/03/2016,01/04/2016,29/04/2016,
7380412,Pemeliharaan Alkles Kedokteran Umum,100000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Pemeliharaan Alkles Kedokteran Umum Puskesmas,APBD,100000000,1.02.1.02.01.01.25.24.5.2.2.20.08,Pengadaan Langsung,29/04/2016,17/05/2016,20/06/2016,20/10/2016,
8111968,Belanja modal peralatan dan mesin - Pengadaan personal komputer (laptop),19000000,e-Purchasing,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan standar pelayanan kesehatan,Modal,Barang,1 unit,Kota Bandung,Belanja pengadaan personal komputer (laptop),APBDP,19000000,1.02.1.02.01.01.23.01.5.2.3.29.02,E-Purchasing,01/11/2016,11/11/2016,11/11/2016,25/11/2016,
7755566,Belanja ATK Bantuan Operasional Kesehatan pada UPT Puskesmas Citarip,25393618,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan UPT Puskesmas Citarip,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja ATK Bantuan Operasional Kesehatan pada UPT Puskesmas Citarip,APBD,25393618,1.02.1.02.01.17.16.43.5.2.2.01.01,Pengadaan Langsung,22/06/2016,01/07/2016,11/07/2016,28/12/2016,
7826256,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Ciumbuleuit,27120385,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan,Barang/jasa,Jasa Lainnya,1 tahun,Kota Bandung,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Ciumbuleuit,APBD,27120385,1.02.1.02.01.07.16.43.5.2.2.06.02,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
8653425,UPS (Pelayanan Keuangan UPT BLUD Puskesmas),6000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan dan perlengkapan kantor,Modal,Barang,4 Unit,Jl. Supratman No 73 Bandung,UPS (Pelayanan Keuangan UPT BLUD Puskesmas),APBDP,6000000,1.02.1.02.01.01.01.13.5.2.3.29.05,Pengadaan Langsung,15/11/2016,25/11/2016,28/11/2016,23/12/2016,
7826373,Belanja bahan medis habis pakai pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,61199869,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) ,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja bahan medis habis pakai pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,APBD,61199869,1.02.1.02.01.13.16.43.5.2.2.02.09,E-Purchasing,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7827720,Belanja Makanan dan Minuman Kegiatan UPT PKM Cipamokolan,78947000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Cipamokolan ,Barang/jasa,Jasa Lainnya,1 Tahun,Kota Bandung,Belanja Makanan dan Minuman Kegiatan UPT PKM Cipamokolan,APBD,78947000,1.02.1.02.01.22.16.43.5.2.2.11.05,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
7394634,Konsultan Perencana Puskesmas Riung Bandung,49500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Perencana Puskesmas Riung Bandung,APBD,49500000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pengadaan Langsung,02/05/2016,31/05/2016,01/06/2016,30/09/2016,
7381008,Rehabilitasi Gedung Bangunan Dinas Kesehatan,1598504000,Pemilihan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan Dinas Kesehatan,APBD,1598504000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pemilihan Langsung,25/05/2016,23/06/2016,24/06/2016,24/10/2016,
7391168,Konsultan Pengawas Puskesmas Pasawahan,15000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas ,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas Puskesmas Pasawahan,APBD,15000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,14/06/2016,30/06/2016,01/07/2016,30/09/2016,
7020798,Belanja pakaian kerja lapangan,100000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengawasan dan pengendalian keamanan dan kesehatan makanan restaurant,Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja pakaian kerja lapangan,APBD,100000000,1.02.1.02.01.01.31.3.5.2.2.13.01,Pengadaan Langsung,01/05/2016,31/05/2016,01/06/2016,30/06/2016,
8672627,Wireless Mouse,2500000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Peralatan dan Perlengkapan Kantor,Barang/jasa,Barang,5 Unit,Jl. Supratman No 73 Bandung,Wireless Mouse,APBDP,2500000,1.02.1.02.01.01.01.13.5.2.2.31.01,Pengadaan Langsung,15/11/2016,25/11/2016,28/11/2016,23/12/2016,
7826397,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,43088954,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) ,Barang/jasa,Jasa Lainnya,1 paket,kota Bandung,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,APBD,43088954,1.02.1.02.01.13.16.43.5.2.2.06.02,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
8370450,Belanja makanan dan minuman kegiatan Pendataan dan penataan dokumen/arsip daerah,10800000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pendataan dan penataan dokumen/arsip daerah,Barang/jasa,Jasa Lainnya,180 OH,Kota Bandung,Belanja makanan dan minuman kegiatan Pendataan dan penataan dokumen/arsip daerah,APBDP,10800000,1.02.1.02.01.01.16.02.5.2.2.11.05,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,17/12/2016,
7061101,"Belanja spanduk, brosur, pamflet, umbul-umbul dan sarana informasi lainnya",25000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Promosi kesehatan dan keluarahan siaga aktif,Barang/jasa,Jasa Lainnya,1 paket,Kota bandung,Pembuatan film pendek tentang kesehatan pada kegiatan promosi kesehatan dan kelurahan siaga aktif,APBD,25000000,1.02.1.02.01.19.07.5.2.2.01.10,Pengadaan Langsung,01/03/2016,31/03/2016,01/04/2016,29/04/2016,
7063664,Belanja cetak,32325000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan standar pelayanan kesehatan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja cetak sertifikat izin pada kegiatan penyusunan standar pelayanan kesehatan,APBD,32325000,1.02.1.02.01.23.01.5.2.2.06.01,Pengadaan Langsung,01/02/2016,29/02/2016,18/03/2016,31/03/2016,
7394787,Pembangunan Gedung UPT Puskesmas Sindang jaya,2000000000,Pemilihan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pembangunan Gedung UPT Puskesmas Sindang jaya,APBD,2000000000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pemilihan Langsung,20/05/2016,17/06/2016,20/06/2016,19/10/2016,
8416093,Belanja kursus-kursus singkat/pelatihan peningkatan keterampilan teknis keperawatan kesehatan masyarakat pada kegiatan pembinaan keluarga rawan,81410000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan keluarga rawan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja kursus-kursus singkat/pelatihan peningkatan keterampilan teknis keperawatan kesehatan masyarakat,,,,Pengadaan Langsung,17/02/2016,10/04/2016,11/04/2016,31/10/2016,Belanja kursus-kursus singkat/pelatihan peningkatan keterampilan teknis keperawatan kesehatan masyarakat pada kegiatan pembinaan keluarga rawan (6750419) 
7468431,Pemeliharaan  gedung dan bangunan Puskesmas Sukahaji,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Sukahaji,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7827556,Belanja Cetak UPT PKM Riung Bandung,10460000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Riung Bandung ,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Cetak UPT PKM Riung Bandung,APBD,10460000,1.02.1.02.01.25.16.43.5.2.2.06.01,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
8416184,Belanja cetak Bantuan Operasional Kesehatan pada UPT Puskesmas Caringin,62748000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan UPT Puskesmas Caringin,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja cetak Bantuan Operasional Kesehatan pada UPT Puskesmas Caringin,,,,Pengadaan Langsung,22/06/2016,01/07/2016,11/07/2016,28/12/2016,Belanja cetak Bantuan Operasional Kesehatan pada UPT Puskesmas Caringin (7800430) 
7381862,Konsultan Perencana UPT Puskesmas Caringin,16000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Perencana UPT Puskesmas Caringin,APBD,16000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/06/2016,23/06/2016,24/05/2016,23/06/2016,
7039609,Belanja barang alkes habis pakai,1000000000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan ,Barang/jasa,Barang,1 tahun,Kota Bandung,Pengadaan barang alkes habis pakai untuk kebutuhan dinas kesehatan kota bandung,APBD,1000000000,1.02.1.02.01.15.01.5.2.2.02.04,Lelang Sederhana,15/02/2016,16/03/2016,16/03/2016,30/04/2016,
7826137,Belanja bahan medis habis pakai pada kegiatan BOK UPT Puskesmas Pasirkaliki,19701005,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan,Barang/jasa,Barang,1 tahun ,Kota Bandung,Belanja bahan medis habis pakai pada kegiatan BOK UPT Puskesmas Pasirkaliki,APBD,19701005,1.02.1.02.01.03.16.43.5.2.2.02.09,E-Purchasing,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7111373,Belanja makanan dan minuman,252700000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan imunisasi dasar,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja makanan dan minuman,APBD,252700000,1.02.1.02.01.01.34.16.5.2.2.11.05,Lelang Sederhana,24/03/2016,24/04/2016,25/04/2016,30/11/2016,
6656836,Belanja penggandaan kegiatan Pembinaan pelayanan sarana kesehatan dasar swasta,26000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan pelayanan sarana kesehatan dasar swasta,Barang/jasa,Barang,29445 lembar,Kota Bandung,Belanja penggandaan kegiatan Pembinaan pelayanan sarana kesehatan dasar swasta,APBD,26000000,1.02.1.02.01.01.16.30.5.2.2.06.02,Pengadaan Langsung,11/01/2016,29/01/2016,01/02/2016,30/06/2016,
