id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
8312564,"Belanja Modal Pengadaan Mesin Potong Rumput",3410000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Pasirlayung","Tersedianya Pengadaan Mesin Babat Rumput pada Belanja Modal Peralatan dan Mesin Pengadaan Alat Pembersih di Kelurahan Pasirlayung",APBD," 3410000",1.20.1.20.18.07.01.13.5.2.3.28.03,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja Modal Pengadaan Mesin Potong Rumput (7120052) "
7326638,"Pembuatan Taman(Vertical Garden)",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pembuatan Taman (Vertical Garden) RW 04 pada Belanja Bahan Baku Bangunan",APBD," 5000000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Pembuatan Taman(Vertical Garden) (7326607) "
7128124,"Perbaikan Jalan/Gang /saluran RW.07",30545000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Perbaikan Jalan/gang/saluran rw 07 pada belanja bahan baku bangunan",APBD," 30545000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Perbaikan Jalan/Gang/Saluran rw 07 (6912975) "
7126944,"Belanja Modal Pengadaan Proyektor",9000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya proyektor di kelurahan sukapada",APBD," 9000000",1.20.1.20.18.06.01.13.5.2.3.31.01,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Modal Pengadaan Proyektor (7121450) "
8286669,"Belanja Bibit Tanaman,Tanah,Pot,Pupuk",21940569,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Jl. Sukasenang No. 11 Bandung","Tersedianya Bibit Tanaman, Tanah, Pot , dan Pupuk",APBD," 21940569",1.20.1.20.18.03.22.03.5.2.2.02.02,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
8286752,"Orientasi Kepramukaan (Mabirran)",31700000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan",Barang/jasa,"Jasa Lainnya",1,"Jl. Sukasenang No. 11 Bandung","Tersedianya Kepramukaan (Mabirran)",APBD," 31700000",1.20.1.20.18.30.02.5.2.2.03.21,"Pengadaan Langsung",28-11-2016,30-11-2016,06-12-2016,13-12-2016
7128217,"Belanja Bibit Tanaman/Pot",2050000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya bahan/bibit tanaman RW 02 pada belanja bahan baku bangunan di Kelurahan Pasirlayung",APBD," 2050000",1.20.1.20.18.07.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja Bibit Tanaman/Pot (7128207) "
7128365,"Penerangan Jalan/gang RW.13",4400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"kelurahan cikutra","tersedianya pembuatan gapura rw 13 pada belanja bahan baku bangunan",APBD," 4400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Pembuatan gapura rw 13 (6913590) "
7123996,"RW 11",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"PPenyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"kelurahan Sukamaju","Tersedianya Sound System Lingkup RW PIPPK RW 11 pada Belanja Modal peralatan dan mesin pengadaan alat komuniksi telephone",APBD," 20000000",1.20.1.20.18.05.01.13.5.2.3.32.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Sound System Lingkup RW PIPPK RW 11 (6953926) "
7128223,"Perbaikan Gardu Linmas",7830000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Gardu Linmas",APBD," 7830000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128169,"Perbaikan Balai RW.09",3600000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"kelurahan cikutra","tersedianya perbaikan balai rw 09 pada belanja bahan baku bangunan",APBD," 3600000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Perbaikan balai rw 09 (6913243) "
8368178,"Belanja Cetak Rapot warga RW 11 Kelurahan Cicadas",835000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Raport RW 11 Kelurahan Cicadas",APBD," 835000",1.20.1.20.18.04.22.01.5.2.2.06.01,"Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
7130849,"Alat Biopori",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Alat Biopori Pada Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan di Kelurahan Cicadas",APBD," 10000000",1.20.1.20.18.04.30.03.5.2.2.31.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
8368185,"Belanja Cetak Rapot warga RW 15 Kelurahan Cicadas",1315000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Raport RW 15 Kelurahan Cicadas",APBD," 1315000",1.20.1.20.18.04.22.01.5.2.2.06.01,"Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
8286456,"Belanja Modal Pengadaan Filling Kabinet",3796000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Jl. Sukasenang No. 11 Bandung","Tersedianya Filling Kabinet",APBD," 3796000",1.20.1.20.18.01.01.13.5.2.3.30.07,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7141490,Tenda,9000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,2,"Kelurahan Sukamaju","Tersedianya Tenda Lingkup Kelurahan pada peyediaan peralatan dan perlengkapan kantor",APBD," 9000000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Tenda Lingkup Kelurahan (6951062) "
7130943,"Belanja Pakaian Kerja Lapangan",2800000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pakaian Kerja Lapangan RW 04 Kelurahn Cicadas",APBD," 2800000",1.20.1.20.18.04.22.01.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pakaian Kerja Lapangan (7128110) "
7130927,"Belanja Pakaian Kerja Lapangan",1750000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,5,"Kelurahan Cicadas","Tersedianya Pakaian Kerja Lapangan RW 14 kelurahan Cicadas",APBD," 1750000",1.20.1.20.18.04.22.01.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pakaian Kerja Lapangan (7128190) "
7128451,"Pembuatan Gapura RW",24000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pembuatan Gapura RW 07 pada Belanja Bahan Baku Bangunan",APBD," 24000000","1.20.1.20.18.04.22.01.5.2.2.02.01 ","Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pembuatan Gapura RW 07 (6900643) "
7128479,"Pembuatan Canopy di Kantor RW",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pembuatan Canopy di Kantor RW 12 pada Belanja Bahan Baku Bangunan",APBD," 30000000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pembuatan Canopy di kantor RW 12 (6901509) "
7128301,"Belanja Bibit Tanaman/Pot",2050000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya bahan/bibit tanaman RW 08 pada belanja bahan baku bangunan di Kelurahan Pasirlayung",APBD," 2050000",1.20.1.20.18.07.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-02-2016
8312507,"Belanja Modal Pengadaan Tenda Lingkup PKK PIPPK",0,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Pasirlayung","Tersedianya modal pengadaan tenda (Lingkup PKK/PIPPK) pada Belanja modal peralatan dan mesin pengadaan meubelair",APBD," 0",1.20.1.20.18.07.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja Modal Pengadaan Tenda Lingkup PKK PIPPK (7119523) "
7128457,"Rehab Kantor Posyandu",20250000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Rehab Kantor Posyandu RW 08 pada Belanja Bahan Baku Bangunan",APBD," 20250000","1.20.1.20.18.04.22.01.5.2.2.02.01 ","Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Rehab Kantor Posyandu RW 08 (6900704) "
7129242,"Pembuatan Gapura",22000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,5,"Kelurahan Sukamaju","Tersedianya Pembuatan Gapura RW 01 pada belanja bahan baku bangunan",APBD," 22000000",1.20.1.20.18.05.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pembuatan Gapura rw 01 (6955966) "
7143801,"Kendaraaan Bermotor Beroda Tiga Lain-lain Lingkup RW PIPPK (RW 11)",29000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"pengadaan Kendaraan dinas/operasional",Barang/jasa,Barang,1,"Kelurahan Sukamaju","Tersedianya Kendaraan Bermotor Beroda Tiga Lingkup RW PIPPK (rw 11) pada belanja modal peralatan dan mesin pengadaan kendaraan bermotor beroda tiga",APBD," 29000000",1.20.1.20.18.05.02.05.5.2.3.17.06,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Kendaraan Bermotor Beroda Tiga Lingkup RW PIPPK (RW 11) (7044114) "
8313913,"Belanja Jasa Penyelenggaraan Acara",22000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup LPM",Barang/jasa,Barang,2,"Kelurahan Pasirlayung","Tersedianya Jasa Penyelenggaraan Acara Lingkup LPM Di Kelurahan Pasirlayung",APBD," 22000000",1.20.1.20.18.07.22.04.5.2.2.03.21,"Pengadaan Langsung",25-11-2016,30-11-2016,01-12-2016,30-12-2016
7128160,"Perbaikan Jalan",19000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Jalan",APBD," 19000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7130861,"Belanja Seragam dan Sepatu Petugas Kebersihan dan Gorong-Gorong",12500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Belanja Seragam dan Sepatu Petugas Kebersihan dan Gorong-Gorong Pada Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",APBD," 12500000",1.20.1.20.18.04.30.03.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7451189,"Belanja Makanan dan Minuman Kegiatan",18150000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup LPM",Barang/jasa,Barang,1,"Kelurahan Sukamaju","Tersedianya Belanja Maknan dan minuman kegiatan LPM kelurahan sukamaju",APBD," 18150000",1.20.1.20.18.05.22.04.5.2.2.11.05,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7123919,"RW 09",18020000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya Sound System lingkup rw pippk rw 09 pada belanja modal peralatan dan mesin pengadaan alat komunikasi telephone",APBD," 18020000",1.20.1.20.18.05.01.13.5.2.3.32.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Sound System Lingkup RW PIPPK rw 09 (6952728) "
7127990,"Pembuatan Gapura RW. 02",9400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Pembuatan Gapura rw 02 pada belanja bahan baku bangunan",APBD," 9400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Pembuatan Gapura rw 02 (6911833) "
7133906,"Kamera Lingkup LPM PIPPK",6000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,"1 unit","Kelurahan Padasuka","Tersedianya Kamera pada Belanja Modal Peralatan dan Mesin Pengadan Peralatan Studio Video dan Film",APBD," 6000000",1.20.1.20.18.02.01.13.5.2.3.31.02,E-Purchasing,01-01-2016,31-12-2016,01-02-2016,31-12-2016,"Belanja Kamera (Lingkup LPM/PIPPK) (6887246) "
7133866,"Tenda lingkup LPM PIPPK",5000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,"1 unit","Kelurahan Padasuka","Tersedianya Tenda pada Belanja Modal Peralatan dan Mesin Pengadaan Meubeuler",APBD," 5000000",1.20.1.20.18.02.01.13.5.2.3.28.01,E-Purchasing,01-01-2016,31-12-2016,01-05-2016,31-12-2016,"Belanja Tenda (Lingkup LPM/PIPPK) (6879636) "
7128086,"Pembuatan Gapura RW.05",14400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Pembuatan Gapura Rw 05 pada belanja Bahan Baku bangunan",APBD," 14400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Pembuatan gapura rw 05 (6912559) "
7128239,"Rehab Balai Serba Guna RW",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Gedung Serba Guna",APBD," 15000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
8420136,"Perbaikan Jalan/Pengaspalan Gang RW 09",15525000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 Kegiatan","Kelurahan Sukamaju","Tersedianya Perbaikan jalan/pengaspalan gang pada bahan baku bangunan",APBD," 15525000",1.22.1.20.18.05.22.01,"Pengadaan Langsung",05-12-2016,31-12-2016,31-12-2016,31-12-2016
7123965,"RW 10",22500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya Sound System Lingkup RW PIPPK RW 10 pada Belanja modal peralatan dan mesin pengadaan alat komunikasi telephone",APBD," 22500000",1.20.1.20.18.05.01.13.5.2.3.32.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Sound System Lingkup RW PIPPK RW 10 (6952763) "
7127456,"Instalasi Air Bersih Lain-lain Lingkup RW PIPPK (RW 03, 15)",28000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya instalasi air bersih pada belanja modal pengadaan peralatan dan mesin",APBD," 28000000",1.20.1.20.18.04.01.13.5.2.3.69.05,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja instalasi air bersih lain lain lingkuo RW PIPPK (RW 03,05) (6893469) "
7122065,"Tenda Lingkup PKK PIPPK",6000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya tenda pada belanja modal pengadaan peralatan dan mesin",APBD," 6000000",1.20.1.20.18.04.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Tenda Lingkup PKK PIPPK (6893192) "
7119795,"Belanja Modal Pengadaan Mesin Babad Rumput",3500000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya mesin babat rumput kelurahan sukapada",APBD," 3500000",1.20.1.20.18.06.01.13.5.2.3.26.01,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Modal Pengadaan Mesin Babat Rumput (7112315) "
7145110,"Belanja Alat Tulis Kantor",2040000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitas Pemberdayaan Lingkup RW",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya Alat Tulis kantor RW 10 pada Belanja alat tulis kantor",APBD," 2040000",1.20.1.20.18.05.22.01.5.2.2.01.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Alat Tulis kantor RW 10 (6955669) "
7120417,"Tenda Lingkup RW PIPPK RW 08",19500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya Tenda Lingkup RW PIPPK RW 08 pada belanja modal pengadaan peralatan dan mesin pengadaan meubeler",APBD," 19500000",1.20.18.05,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Tenda Lingkup RW PIPPK RW 08 (6951380) "
7128370,"Belanja Kaos Unit",7500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Barang/jasa,Barang,100,"Kelurahan Sukapada","Tersedianya Kaos Unit Karang Taruna Kelurahan Sukapada",APBD," 7500000",1.20.1.20.18.06.22.03.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7126768,"Meja Rapat Lingkup PKK / PIPPK",4500000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,3,"Kelurahan Sukapada","Tersedianya meja rapat lingkup pkk/pippk kelurahan sukapada",APBD," 4500000",1.20.1.20.18.06.01.13.5.2.3.28.01,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Meja Rapat Lingkup PKK / PIPPK (7121096) "
7133771,"Belanja Topi Olahraga",6500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan pakaian khusus hari-hari tertentu",Barang/jasa,Barang,65,"Jl. Sukasenang No. 11 Bandung","Tersedianya Topi Olahraga",APBD," 6500000",1.20.1.20.18.01.03.05.5.2.2.14.04,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,01-01-2016,"Belanja Topi Olahraga (6836986) "
7128322,"Pembuatan Gapura RW.10",14400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"kelurahan cikutra","tersedianya pembuatan gapura rw 10 pada belanja bahan baku bangunan",APBD," 14400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja pembuatan gapura rw 10 (6913390) "
7133666,"Belanja Pengadaan Baterai Laptop",700000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya Baterai Laptop Pada Kelurahan Sukamaju",APBD," 700000",1.20.1.20.18.05.02.12.5.2.2.31.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
6891361,"Belanja Pembuatan Gapura RW 16",8000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Pembuatan gapura pada belanja bahan baku bangunan",APBD," 8000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7685170,"Belanja Jasa Penyelenggaraan Acara",20000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup PKK",Barang/jasa,Barang,"1 Kegiatan","Kelurahan Padasuka","Meningkatnya Kinerja PKK",APBD," 20000000",1.22.1.20.18.02.22.02.5.2.2.03.21,E-Purchasing,05-08-2016,31-12-2016,05-08-2016,31-12-2016
7121884,"Perbaikan Selokan dengan Beton ( Sukarajin II RT.09/12 )",8670000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Perbaikan selokan dengan beton pada Belanja Pemeliharaan Jalan",APBD," 8670000",1.20.1.20.18.03.30.03.5.2.2.20.01,"Pengadaan Langsung",01-05-2016,31-05-2016,01-05-2016,01-08-2016,"Belanja Perbaikan Selokan dengan Beton (Skarajin II RT 09/12) (6911379) "
