id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
4010288,"KECAMATAN BANDUNG KIDUL","Penyediaan peralatan rumah tangga",2000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja peralatan dan bahan pembersih Kel.Batununggal",APBD," 2000000",1.20.1.20.35.01.14.5.2.2.01.05,02-01-2015,31-12-2016
4025899,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",2000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja ATK Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",APBD," 2000000",1.20.1.20.35.30.05.5.2.2.01.01,02-01-2015,31-12-2016
3850734,"KECAMATAN BANDUNG KIDUL","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"Belanja snack Keg.Monitoring dan Evaluasi Penataan Lingkungan",APBD," 600000",1.20.1.20.35.30.03.5.2.2.11.05,02-01-2015,31-12-2016
4010484,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja Penggandaan Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",APBD," 500000",1.20.1.20.35.30.02.5.2.2.06.02,02-01-2015,31-12-2016
4010317,"KECAMATAN BANDUNG KIDUL","Penyediaan makanan dan minuman",1500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Mamin Rapat Minggon Kel.Batununggal",APBD," 1500000",1.20.1.20.35.01.17,02-01-2015,31-12-2016
4025669,"KECAMATAN BANDUNG KIDUL","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",1500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Snack Monitoring dan Evaluasi Penataan Lingkungan",APBD," 1500000",1.20.1.20.35.30.03.5.2.2.11.05,02-01-2015,31-12-2016
3851263,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",3600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Menger,"Belanja Nasi Dus Keg.Pemerintahan Umum Kel.Mengger",APBD," 3600000",1.20.1.20.35.30.05.5.2.2.11.05,02-01-2015,31-12-2016
3984046,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",7200000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Wates,"Belanja Mamin Pembinaan RT/RW Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",APBD," 7200000",1.20.1.20.35.30.05.5.2.2.11.05,02-01-2015,31-12-2016
3571242,"KECAMATAN BANDUNG KIDUL","Fasilitasi peningkatan kualitas kehidupan kemasyarakatan kecamatan dan kelurahan (Belanja sewa tenda)",15000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Fasilitasi peningkatan kualitas kehidupan kemasyarakatan kecamatan dan kelurahan (Belanja sewa tenda)",APBD," 15000000",1.20.1.20.35.01.30.02.5.2.2.10.05,02-01-2015,31-12-2016
3984448,"KECAMATAN BANDUNG KIDUL","Fasilitasi Pemberdayaan Lingkup PKK",3000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Wates,"Belanja Mamin Kegiatan Sosialisasi Bidang Kesehatan Fasilitasi Pemberdayaan Lingkup PKK",APBD," 3000000",1.22.1.20.35.22.02.5.2.2.11.05,02-01-2015,31-12-2016
3984010,"KECAMATAN BANDUNG KIDUL","Belanja Penggandaan",500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Wates,"Belanja Penggandaan Belanja Penggandaan",APBD," 500000",1.20.1.20.35.30.05.5.2.2.06.02,02-01-2015,31-12-2016
3871812,"KECAMATAN BANDUNG KIDUL","Faslitasi Pemberdayaan Lingkup PKK",5000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"Makan Minum Sosialisasi penanganan sampah, bank sampah dan daur ulang sampah Kel.Mengger",APBD," 5000000",1.20.1.20.35.22.02.5.2.2.11.05,02-01-2015,31-12-2016
3849145,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Perekonomian Masyarakat Kecamatan dan Kelurahan",1000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"Belanja Alat Tulis Kantor Kegiatan Fasilitasi Perekonomian Kel.Mengger",APBD," 1000000",1.20.1.20.35.30.01.5.2.2.01.01,02-01-2015,31-12-2016
3850549,"KECAMATAN BANDUNG KIDUL","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",100000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"Cetak RPTK Keg.Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",APBD," 100000",1.20.1.20.35.30.03.5.2.2.06.01,02-01-2015,31-12-2016
3594701,"KECAMATAN BANDUNG KIDUL","Peningkatan infrastruktur dan lingkungan hidup tingkat kecamatan dan kelurahan (Belanja makanan dan minuman rapat)",675000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Peningkatan infrastruktur dan lingkungan hidup tingkat kecamatan dan kelurahan (Belanja cetak)",APBD," 675000",1.20.1.20.35.01.30.03.5.2.2.11.02,02-01-2015,31-12-2016
4010384,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Perekonomian Masyarakat Kecamatan dan Kelurahan",250000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja Penggandaan Fasilitasi Peningkatan Perekonomian Masyarakat Kecamatan dan Kelurahan",APBD," 250000",1.20.1.20.35.30.01.5.2.2.06.02,02-01-2015,31-12-2016
3546399,"KECAMATAN BANDUNG KIDUL","Penyediaan makanan dan minuman (belanja makanan dan minuman rapat)",60000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","belanja makanan dan minuman rapat Kecamatan",APBD," 60000000",1.20.1.20.35.01.01.17.5.2.2.11.01,02-01-2015,31-12-2016
3871940,"KECAMATAN BANDUNG KIDUL","Faslitasi Pemberdayaan Lingkup PKK",5000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"makan dan minum Penyuluhan kesehatan Kel.Mengger",APBD," 5000000",1.20.1.20.35.22.02.5.2.2.11.05,02-01-2015,31-12-2016
3545947,"KECAMATAN BANDUNG KIDUL","Penyediaan bahan bacaan dan perundang-undangan(Belanja surat kabar/majalah)",3500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Belanja surat kabar/majalah",APBD," 3500000",1.20.1.20.35.01.01.15.5.2.2.03.05,02-01-2015,31-12-2016
