nama_dewan,partai_politik,dapil,kecamatan_dapil,tahun,usulan_reses,skpd,program,kegiatan,volume,lokasi,anggaran_skpd,status
"FOLMER SISWANTO M. SILALAHI,  S.T",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Air Bersih,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RT.05 RW.05 CURUGCANDUGN KEC. BOJONGLOA KIDUL, KEL., KEC.",30000000,Diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"DIWILAYAH RW. 04 KELURAHAN MARGAHAYU UTARA, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Ambulans,Dinas Kesehatan,-,-,-,"MARGAHAYU UTARA, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Kartu Indonesia Sehat,Dinas Kesehatan,-,-,-,"KELURAHAN MARGAHAYU UTARA, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Perbaikan  kantor Rw,Babakan Ciparay,-,-,-,"RW.04 KELURAHAN MARGAHAYU UTARA , KEL., KEC.",0,Belum Diproses
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Tempat Sampah,Badan Pengelola Lingkungan Hidup,Program Pengembangan Kinerja Pengelolaan Persampahan,Kegiatan Penyediaan Prasarana dan Sarana Pengelolaan Persampahan,-,"RT.01 RW.09 KELURAHAN MARGASUKA, KEL., KEC.",10000000,Diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Penangan Banjir,Dinas Bina Marga dan Pengairan,-,-,-,"RT.01 RW.09 KEL. MARGASUKA, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Pembangunan dan Perbaikan Pju,Dinas Bina Marga dan Pengairan,-,-,-,"DI WILAYAH JALAN TOL RT.01 RW.09 KELURAHAN MARGASUKA, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Triseda,Badan Pengelola Lingkungan Hidup,-,-,-,"DI WILAYAH RW.09 KELURAHAN MARGASUKA., KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Pembuatan Tps,Badan Pengelola Lingkungan Hidup,-,-,-,"DI WILAYAH RW.09 KELURAHA MARGASUKA , KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Perbaikan Madrasah Al Hasan,Dinas Pendidikan,-,-,-,"DI RW.03 KELURAHAN SITU SAEUR., KEL., KEC.",0,Belum Diproses
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.08 RW. 03 KELURAHAN SITUSAEUR, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Pengerukan Sampah Di Kali Citipus,Dinas Bina Marga dan Pengairan,-,-,-,"RW. 03 KELURAHAN SITUSAEUR, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Saluran Air Yang Saat Ini Tidak Berfungsi,Dinas Bina Marga dan Pengairan,-,-,-,"RW.03 KELURAHAN SITUSAEUR., KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Saluran Air Yang Saat Ini Tidak Berfungsi,Dinas Bina Marga dan Pengairan,-,-,-,"RW.03 KELURAHAN SITUSAEUR., KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permasalahan Limbah Sampah Yang Sangat Tidak Nyaman Di Wilayah Dimpohon Dilaksanakan Penyedotan dan Pengangkatan Limbah Sampah Karena Limbah Sampah Tersebut Ada Di Selokan,Badan Pengelola Lingkungan Hidup,-,-,-,"RW.05 KELURAHAN NYENGSERET , KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Partisipasi Kendaraan Pengangkat Samapah Unuk Pengangkatan Limbah Sampah,Badan Pengelola Lingkungan Hidup,-,-,-,"RW.05 KELURAHAN NYENGSERET , KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Alat Timbang Balita Di 2 Posyandu,Dinas Kesehatan,-,-,-,"RW.05  KELURAHAN NYENGSERET., KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Pembentukan Koperasi,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,Program Peningkatan Kualitas Kelembagaan Koperasi,Kegiatan Sosialisasi Prinsip-Prinsip Pemahaman Perkoperasian,-,"RW.06 KELURAHAN NYENGSERET, KEL., KEC.",350000000,Diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Pelaksana Program Bedah Rumah,Dinas Tata Ruang dan Cipta Karya,Program Pengembangan Perumahan,Kegiatan Fasilitasi dan Stimulasi Pembangunan Perumahan Masyarakat Kurang Mampu,-,"RW.06 KELURAHAN NYENGSERET, KEL., KEC.",20000000,Diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Pju Di,Dinas Bina Marga dan Pengairan,-,-,-,"RW.06 KELURAHAN NYENGSERET, KEL., KEC.",0,Tidak diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Rutilahu,Dinas Tata Ruang dan Cipta Karya,Program Pengembangan Perumahan,Kegiatan Fasilitasi dan Stimulasi Pembangunan Perumahan Masyarakat Kurang Mampu,-,"WILAYAH KELURAHAN MEKAR WANGI KECAMATAN BOJONGLOA KIDUL. , KEL., KEC.",20000000,Diakomodir
"TROYADI GINANDA LUKAS,  S.SOS.",PDI Perjuangan,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Permohonan Diklat dan Pembinaan Untuk Home Industri Di Kecamatan Bojongloa Kidul,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,Program Peningkatan Kemampuan Teknologi Industri,Kegiatan Pelatihan Keterampilan Industri Kerajinan,-,"KECAMATAN BOJONGLOA KIDUL, KEL., KEC.",3500000000,Diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Betonisasi,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JALAN SINDANGSARI 1, 2, 3, 4, 5, 6 RW. 11  KELURAHAN CIPADUNG KULON, KEL., KEC.",175000000,Diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Penataan Jalan Melalui Pemasangan Trotoar dan Kansten,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JALAN SINDANGSARI DAN JALAN SUKAMAJU KELURAHAN CIPADUNG KULON , KEL., KEC.",100000000,Diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pembuatan Sarana Air Bersih,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RT.06 RW. 10 KELURAHAN CISAREANTEN ENDAH KECAMATAN ARCAMANIK , KEL., KEC.",25000000,Diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pembuatan Wc. Umum,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RT.06 RW. 10 KELURAHAN CISAREANTEN ENDAH KECAMATAN ARCAMANIK, KEL., KEC.",50000000,Diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.05 /RW. 10 KELURAHAN CISARANTEN ENDAH KECAMATAN ARCAMANIK , KEL., KEC.",0,Tidak diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.02 /RW. 10 KELURAHAN CISARANTEN ENDAH KECAMATAN ARCAMANIK , KEL., KEC.",0,Tidak diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Bedah Rumah,Dinas Tata Ruang dan Cipta Karya,Program Pengembangan Perumahan,Kegiatan Fasilitasi dan Stimulasi Pembangunan Perumahan Masyarakat Kurang Mampu,-,"RT.03 RW.10 KELURAHAN CISARANTEN ENDAH KECAMATAN ARCAMANIK , KEL., KEC.",100000000,Diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.03 /RW. 10 KELURAHAN CISARANTEN ENDAH KECAMATAN ARCAMANIK , KEL., KEC.",0,Tidak diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.03 /RW. 10 KELURAHAN CISARANTEN ENDAH KECAMATAN ARCAMANIK , KEL., KEC.",0,Tidak diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pembuatan Kirmir,Dinas Bina Marga dan Pengairan,-,-,-,"RT.06 RW. 10 KELURAHAN CISARANTEN ENDAH KEC. ARCAMANIK., KEL., KEC.",0,Tidak diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Difungsikannya  pju,Dinas Bina Marga dan Pengairan,-,-,-,"WILAYAH RW.03 KELURAHAN SINDANGJAYA KECAMATAN MANDALAJATI, KEL., KEC.",0,Tidak diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Pembuatan Sarana Olah Raga Lapangan Voli,Dinas Pemuda dan Olahraga,-,-,-,"RW.03 KELURAHAN SINDANGJAYA KECAMATAN MANDALAJATI, KEL., KEC.",0,Belum Diproses
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Pengadaan Tempat Untuk Pengolahan Limbah,Badan Pengelola Lingkungan Hidup,-,-,-,"RW. 02 KELURAHAN SINDANGJAYA KECAMATAN MANDALAJATI, KEL., KEC.",0,Tidak diakomodir
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Pengadaan Taman Bermain Anak,Dinas Pemakaman dan Pertamanan,-,-,-,"RW. 02 KELURAHAN SINDANG JAYA KECAMATAN MANDALAJATI , KEL., KEC.",0,Belum Diproses
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Renovasi 3 Ruang Kelas Yang Roboh  di Sdn Suka Asih,Dinas Pendidikan,-,-,-,"KELURAHAN SINDANG JAYA KECAMATAN MANDALAJATI, KEL., KEC.",0,Belum Diproses
"ARIES SUPTRIATNA,  SH.,  MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"MENUJU  PAMAKANAN DI KELURAHAN SINDANGJAYA KECAMATAN MANDALAJATI, KEL., KEC.",75000000,Diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,"Perbaikan Rumah Tidak Layak Huni                                ( Ahmad Syarif, Ibu Anna dan Toni)",Dinas Tata Ruang dan Cipta Karya,Program Pengembangan Perumahan,Kegiatan Fasilitasi dan Stimulasi Pembangunan Perumahan Masyarakat Kurang Mampu,-,"JL BINONG JATI RW 02,                                     JL GUMURUH RW 07 KEC BATU, KEL., KEC.",30000000,Diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pengembangan Usaha Ternak Lele,Dinas Pertanian dan Ketahanan Pangan,Program Pengembangan Budidaya Perikanan,Kegiatan Pembinaan dan Pengembangan Perikanan,-,"JL BINONG JATI RT 02 / RW 07 KEL BINONG KEC BATUNUNGGAL , KEL., KEC.",6250000,Diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Kirmir,Dinas Bina Marga dan Pengairan,-,-,-,"PERBATASAN RW 03 & RW 07 KEL BINONG KEC BATUNUNGGAL , KEL., KEC.",0,Tidak diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pengadaan Air Bersih,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RW 03 KEL SUKAPURA KEC BATUNUNGGAL, KEL., KEC.",25000000,Diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Jembatan Penyebrangan,Dinas Perhubungan,-,-,-,"RW 06 KEL SUKAPURA KEC BATUNUNGGAL, KEL., KEC.",0,Tidak diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pelatihan Budidaya Ikan Lele,Dinas Pertanian dan Ketahanan Pangan,Program Pengembangan Budidaya Perikanan,Kegiatan Pembinaan dan Pengembangan Perikanan,-,"KARANG TARUNA KEC KIARACONDONG, KEL., KEC.",4625000,Diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Kegiatan Tournament Futsal dan Voli Antar Rw Se-kec Kiaracondong,Dinas Pemuda dan Olahraga,-,-,-,"KARANG TARUNA KEC KIARACONDONG, KEL., KEC.",0,Belum Diproses
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pengadaan Mesin Pencacah Plastik,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,-,-,-,"KARANG TARUNA RW 03 KEL SUKAPURA              KEC KIARACONDONG, KEL., KEC.",0,Tidak diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pembangunan Gorong-gorong Saluran Air,Dinas Bina Marga dan Pengairan,-,-,-,"RW01,  02,  03 DAN 05 KEL SUKAPURA                KEC KIARACONDONG, KEL., KEC.",0,Tidak diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pengadaan Sound System,Kiaracondong,Program Peningkatan Sarana dan Prasarana Kepeemudaan,Pemeliharaan Rutin/Berkala Sarana Dan Prasarana Kepemudaan,-,"RW 01 KEL KEBON KANGKUNG                         KEC KIARACONDONG, KEL., KEC.",30000000,Diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pelatihan Design Grafis,Dinas Tenaga Kerja,Program Peningkatan Kesempatan Kerja,Kegiatan Pengembangan Kelembagaan Produktivitas dan Pelatihan Kewirausahaan,-,"KARANG TARUNA KEC KIARACONDONG, KEL., KEC.",51187500,Diakomodir
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pelatihan Kepemimpinan dan Organisasi,Dinas Tenaga Kerja,-,-,-,"KARANG TARUNA KEC KIARACONDONG, KEL., KEC.",0,Belum Diproses
"ACHMAD NUGRAHA DH,  SH",PDI Perjuangan,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pengembangan Usaha Rajut (kelompok Usaha Rajut Mandiri),Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,Program Pengembangan Industri Kecil dan Menengah,Kegiatan Pembinaan IKM pada Sentra Industri,-,"JL BINONG JATI RT 06 RW 03 KEL BINONG KEC BATUNUNGGAL, KEL., KEC.",1150000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. PAMEKAR BARAT XIII KEL. MEKARMULYA KEC. PANYILEUKAN, KEL., KEC.",100000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. PAMEKAR BARAT XIV KEL. MEKARMULYA KEC. PANYILEUKAN, KEL., KEC.",100000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. PAMEKAR BARAT V KEL. MEKARMULYA KEC. PANYILEUKAN, KEL., KEC.",100000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. PAMEKAR TIMUR XX KEL. MEKARMULYA KEC.PANYILEUKAN, KEL., KEC.",100000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. PAMEKAR BARAT III KEL. MEKARMULYA KEC. PANYILEUKAN, KEL., KEC.",100000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. PAMEKAR TIMUR XX KEL. MEKARMULYA KEC.PANYILEUKAN, KEL., KEC.",100000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. JATIHANDAP RT.05 RW.06 KEL. JATIHANDAP KEC. MANDALAJATI, KEL., KEC.",275000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"GANG BOJONG AWI KIDUL RT.01 RW.04 KEL. BINAHARAPAN  KEC. ARCAMANIK, KEL., KEC.",0,Tidak diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. TERUSAN NEGLASARI II GANG BUNTU PALEDANG RT.06 RW.06 KEL. PASANGRAHAN KEC. UJUNG BERUNG, KEL., KEC.",0,Tidak diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. TERUSAN NEGLASARI II PALEDANG RT.06 RW.06 KEL. PASANGRAHAN KEC. UJUNG BERUNG (GAMBLUNG II) , KEL., KEC.",0,Tidak diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Hot Mix Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. SUKAMULYA IV RT.04 RW.04 KEL. SUKAMULYA KEC. CINAMBO , KEL., KEC.",170000000,Diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. GANG ANDIR KIDUL III RT.03 RW.03 KEL. PAKEMITAN KEC. CINAMBO, KEL., KEC.",0,Tidak diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Penecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. GANG ANDIR KIDUL IV RT.04 RW.03 (SAMPING RS. UJUNG BERUNG) KEL. PAKEMITAN KEC. CINAMBO, KEL., KEC.",0,Tidak diakomodir
"SUTAYA, SH.MH",PDI Perjuangan,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pembuatan Taman Tematik (lapangan Masjid (at-taqwa),Dinas Bina Marga dan Pengairan,-,-,-,"JL. ASTER ANYAR RT.07 RW.02 KELURAHAN MEKARMULYA KECAMATAN PANYILEUKAN , KEL., KEC.",0,Tidak diakomodir
