id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
3379634,"KECAMATAN CINAMBO","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",145650000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 145650000",1.20.38.05.5.2.30.03,02-01-2015,31-12-2016
3292279,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",96450000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 96450000",1.20.38.01.5.2.30.02.,02-01-2015,31-12-2016
3292483,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup Karang Taruna",90000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 90000000",1.20.38.05.5.2.22.03,02-01-2015,31-12-2016
3292405,"KECAMATAN CINAMBO","Penyediaan alat tulis kantor",6600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 6600000",1.20.38.05.5.2.01.10,02-01-2015,31-12-2016
3292553,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Pelayanan Kepada Masyarakat					
",27175000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 27175000",1.20.38.05.5.2.30.07,02-01-2015,31-12-2016
3292566,"KECAMATAN CINAMBO","Penyediaan jasa komunikasi, sumber daya air dan listrik",10800000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 10800000",1.20.38.04.5.2.01.02,02-01-2015,31-12-2016
3292615,"KECAMATAN CINAMBO","Penyediaan bahan bacaan dan peraturan perundang-undangan",1080000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 1080000",1.20.38.04.5.2.01.15,02-01-2015,31-12-2016
3379738,"KECAMATAN CINAMBO","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",155083000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 155083000",1.20.38.04.5.2.30.03,02-01-2015,31-12-2016
3292670,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",49900000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 49900000",1.20.38.04.5.2.30.02,02-01-2015,31-12-2016
3301582,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",72900000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 72900000",1.20.38.02.5.2.30.02.,02-01-2015,31-12-2016
